,0,1,2,3,4,5,function_value
4447,3.0,5.0,3.0,3.0,4.0,1.0,2.599999898193454
4448,3.0,5.0,3.0,3.0,4.0,2.0,2.916666676631625
4449,3.0,5.0,3.0,3.0,4.0,3.0,3.1437125523589944
4450,3.0,5.0,3.0,3.0,4.0,4.0,3.403225808216065
4451,3.0,5.0,3.0,3.0,4.0,5.0,3.6428571485257524
4452,3.0,5.0,3.0,3.0,5.0,1.0,2.5999999733180688
4453,3.0,5.0,3.0,3.0,5.0,2.0,3.0000000290338718
4454,3.0,5.0,3.0,3.0,5.0,3.0,3.1437126552397716
4455,3.0,5.0,3.0,3.0,5.0,4.0,3.412500013578379
4456,3.0,5.0,3.0,3.0,5.0,5.0,3.6428571503837204
4457,3.0,5.0,3.0,4.0,1.0,1.0,2.400000002648834
4458,3.0,5.0,3.0,4.0,1.0,2.0,2.5033556755486726
4459,3.0,5.0,3.0,4.0,1.0,3.0,2.7279412056234262
4460,3.0,5.0,3.0,4.0,1.0,4.0,2.7968750154386233
4461,3.0,5.0,3.0,4.0,1.0,5.0,2.796875030874034
4462,3.0,5.0,3.0,4.0,2.0,2.0,2.7279411971387284
4463,3.0,5.0,3.0,4.0,2.0,3.0,3.0338983056398017
4464,3.0,5.0,3.0,4.0,2.0,4.0,3.1632653046062704
4465,3.0,5.0,3.0,4.0,2.0,5.0,3.2500000177031865
4466,3.0,5.0,3.0,4.0,3.0,1.0,2.60000002094746
4467,3.0,5.0,3.0,4.0,3.0,2.0,3.0499999790494416
4468,3.0,5.0,3.0,4.0,3.0,3.0,3.204545438260869
4469,3.0,5.0,3.0,4.0,3.0,4.0,3.377777796448237
4470,3.0,5.0,3.0,4.0,3.0,5.0,3.5074626989925974
4471,3.0,5.0,3.0,4.0,4.0,2.0,3.049999983748462
4472,3.0,5.0,3.0,4.0,4.0,3.0,3.224000000835723
4473,3.0,5.0,3.0,4.0,4.0,4.0,3.5314960368841093
4474,3.0,5.0,3.0,4.0,4.0,5.0,3.7666666704787417
4475,3.0,5.0,3.0,4.0,5.0,1.0,3.000000103375699
4476,3.0,5.0,3.0,4.0,5.0,2.0,3.049999965091711
4477,3.0,5.0,3.0,4.0,5.0,3.0,3.3529411799666775
4478,3.0,5.0,3.0,4.0,5.0,4.0,3.5739130411659588
4479,3.0,5.0,3.0,4.0,5.0,5.0,3.7837837719660996
4480,3.0,5.0,3.0,5.0,1.0,1.0,2.7279412275056516
4481,3.0,5.0,3.0,5.0,1.0,2.0,2.7279411930165214
4482,3.0,5.0,3.0,5.0,1.0,3.0,2.7279412030187586
4483,3.0,5.0,3.0,5.0,1.0,4.0,2.796875016317503
4484,3.0,5.0,3.0,5.0,1.0,5.0,2.796875035711001
4485,3.0,5.0,3.0,5.0,2.0,2.0,2.7279411926806443
4486,3.0,5.0,3.0,5.0,2.0,3.0,3.0338983129368047
4487,3.0,5.0,3.0,5.0,2.0,4.0,3.1632653236415296
4488,3.0,5.0,3.0,5.0,2.0,5.0,3.507462687107455
4489,3.0,5.0,3.0,5.0,3.0,2.0,3.0500000431573593
4490,3.0,5.0,3.0,5.0,3.0,3.0,3.204545508377578
4491,3.0,5.0,3.0,5.0,3.0,4.0,3.377777827747708
4492,3.0,5.0,3.0,5.0,3.0,5.0,3.507462705380468
4493,3.0,5.0,3.0,5.0,4.0,2.0,3.050000026273649
4494,3.0,5.0,3.0,5.0,4.0,3.0,3.4324324352804148
4495,3.0,5.0,3.0,5.0,4.0,4.0,3.5314961189752974
4496,3.0,5.0,3.0,5.0,4.0,5.0,3.7837837037457653
4497,3.0,5.0,3.0,5.0,5.0,2.0,3.049999988678376
4498,3.0,5.0,3.0,5.0,5.0,3.0,3.5277777809028437
4499,3.0,5.0,3.0,5.0,5.0,4.0,3.5739130506694154
4500,3.0,5.0,3.0,5.0,5.0,5.0,3.7837838147839293
4501,3.0,5.0,4.0,1.0,1.0,1.0,1.5652174188578742
4502,3.0,5.0,4.0,1.0,1.0,4.0,2.833333384680887
4503,3.0,5.0,4.0,1.0,2.0,1.0,1.8888888789743945
4504,3.0,5.0,4.0,1.0,2.0,2.0,2.0333333523060944
4505,3.0,5.0,4.0,1.0,2.0,3.0,2.9433962704237153
4506,3.0,5.0,4.0,1.0,3.0,1.0,1.8888888980374348
4507,3.0,5.0,4.0,1.0,3.0,2.0,2.3684210433776496
4508,3.0,5.0,4.0,1.0,3.0,4.0,2.9433962836801344
4509,3.0,5.0,4.0,1.0,4.0,1.0,2.470588125225513
4510,3.0,5.0,4.0,1.0,4.0,3.0,2.9433962732958
4511,3.0,5.0,4.0,1.0,4.0,4.0,2.9433962844687325
4512,3.0,5.0,4.0,1.0,5.0,3.0,3.041666655911099
4513,3.0,5.0,4.0,1.0,5.0,5.0,3.600000037453687
4514,3.0,5.0,4.0,2.0,1.0,2.0,2.5033556667129475
4515,3.0,5.0,4.0,2.0,1.0,3.0,2.607594969314498
4516,3.0,5.0,4.0,2.0,1.0,4.0,2.8333333679751536
4517,3.0,5.0,4.0,2.0,2.0,1.0,2.4705882108980353
4518,3.0,5.0,4.0,2.0,2.0,2.0,2.5789473668584337
4519,3.0,5.0,4.0,2.0,2.0,3.0,2.943396274432797
4520,3.0,5.0,4.0,2.0,3.0,2.0,2.578947384879656
4521,3.0,5.0,4.0,2.0,3.0,3.0,3.0249999910468333
4522,3.0,5.0,4.0,2.0,3.0,4.0,3.0952381138265435
4523,3.0,5.0,4.0,2.0,3.0,5.0,3.0952381201864823
4524,3.0,5.0,4.0,2.0,4.0,1.0,2.4705882132748855
4525,3.0,5.0,4.0,2.0,4.0,2.0,3.000000018802309
4526,3.0,5.0,4.0,2.0,4.0,3.0,3.025000023133263
4527,3.0,5.0,4.0,2.0,4.0,4.0,3.5714285833318113
4528,3.0,5.0,4.0,2.0,4.0,5.0,3.8181818373997984
4529,3.0,5.0,4.0,2.0,5.0,1.0,2.470588271501175
4530,3.0,5.0,4.0,2.0,5.0,2.0,3.000000024120602
4531,3.0,5.0,4.0,2.0,5.0,3.0,3.0416666714971514
4532,3.0,5.0,4.0,2.0,5.0,4.0,3.5714285833899218
4533,3.0,5.0,4.0,2.0,5.0,5.0,3.818181853130271
4534,3.0,5.0,4.0,3.0,1.0,1.0,2.5714285868069897
4535,3.0,5.0,4.0,3.0,1.0,2.0,2.5714285978879197
4536,3.0,5.0,4.0,3.0,1.0,3.0,2.8181818231367437
4537,3.0,5.0,4.0,3.0,1.0,4.0,2.8333333522487343
4538,3.0,5.0,4.0,3.0,2.0,1.0,2.639810470450424
4539,3.0,5.0,4.0,3.0,2.0,2.0,2.63981046632855
4540,3.0,5.0,4.0,3.0,2.0,3.0,3.0103092900201935
4541,3.0,5.0,4.0,3.0,2.0,4.0,3.2413793076832813
4542,3.0,5.0,4.0,3.0,3.0,1.0,2.729166500573572
4543,3.0,5.0,4.0,3.0,3.0,2.0,3.000000009341038
4544,3.0,5.0,4.0,3.0,3.0,3.0,3.3294117660850047
4545,3.0,5.0,4.0,3.0,3.0,4.0,3.6458333332437802
4546,3.0,5.0,4.0,3.0,3.0,5.0,3.645833366757089
4547,3.0,5.0,4.0,3.0,4.0,2.0,3.000000031867318
4548,3.0,5.0,4.0,3.0,4.0,3.0,3.421875001760018
4549,3.0,5.0,4.0,3.0,4.0,4.0,3.7227414347985976
4550,3.0,5.0,4.0,3.0,4.0,5.0,3.857142863385362
4551,3.0,5.0,4.0,3.0,5.0,2.0,3.000000045406263
4552,3.0,5.0,4.0,3.0,5.0,3.0,3.517857156059313
4553,3.0,5.0,4.0,3.0,5.0,4.0,3.722741512315973
4554,3.0,5.0,4.0,3.0,5.0,5.0,3.972972975498826
4555,3.0,5.0,4.0,4.0,1.0,2.0,2.571428594155983
4556,3.0,5.0,4.0,4.0,1.0,3.0,3.0000000045963575
4557,3.0,5.0,4.0,4.0,1.0,4.0,3.3000000071649747
4558,3.0,5.0,4.0,4.0,1.0,5.0,3.3678161085566107
4559,3.0,5.0,4.0,4.0,2.0,2.0,2.727941196960437
4560,3.0,5.0,4.0,4.0,2.0,3.0,3.1886792741824084
4561,3.0,5.0,4.0,4.0,2.0,4.0,3.4666666715046097
4562,3.0,5.0,4.0,4.0,2.0,5.0,3.6153846302469064
4563,3.0,5.0,4.0,4.0,3.0,2.0,3.2307692167186786
4564,3.0,5.0,4.0,4.0,3.0,3.0,3.5078124865018987
4565,3.0,5.0,4.0,4.0,3.0,4.0,3.683397725930056
4566,3.0,5.0,4.0,4.0,3.0,5.0,3.6833977160013927
4567,3.0,5.0,4.0,4.0,4.0,2.0,3.2307692711312916
4568,3.0,5.0,4.0,4.0,4.0,3.0,3.5483870978409295
4569,3.0,5.0,4.0,4.0,4.0,4.0,3.860795447759365
4570,3.0,5.0,4.0,4.0,4.0,5.0,4.030456844866504
4571,3.0,5.0,4.0,4.0,5.0,2.0,3.4615384322659604
4572,3.0,5.0,4.0,4.0,5.0,3.0,3.5625000027017917
4573,3.0,5.0,4.0,4.0,5.0,4.0,3.9009009023643553
4574,3.0,5.0,4.0,4.0,5.0,5.0,4.030456861896557
4575,3.0,5.0,4.0,5.0,1.0,3.0,3.0000000246308165
4576,3.0,5.0,4.0,5.0,1.0,4.0,3.300000032855454
4577,3.0,5.0,4.0,5.0,1.0,5.0,3.4285714409219934
4578,3.0,5.0,4.0,5.0,2.0,2.0,2.999999795488558
4579,3.0,5.0,4.0,5.0,2.0,3.0,3.400000006937113
4580,3.0,5.0,4.0,5.0,2.0,4.0,3.5714285862468906
4581,3.0,5.0,4.0,5.0,2.0,5.0,3.6153846265979985
4582,3.0,5.0,4.0,5.0,3.0,2.0,3.2307691169205084
4583,3.0,5.0,4.0,5.0,3.0,3.0,3.5078124894807545
4584,3.0,5.0,4.0,5.0,3.0,4.0,3.721311465889369
4585,3.0,5.0,4.0,5.0,3.0,5.0,3.721311489541488
4586,3.0,5.0,4.0,5.0,4.0,2.0,3.461538477443559
4587,3.0,5.0,4.0,5.0,4.0,3.0,3.6551724162663617
4588,3.0,5.0,4.0,5.0,4.0,4.0,3.89473684381359
4589,3.0,5.0,4.0,5.0,4.0,5.0,4.0304568549239495
4590,3.0,5.0,4.0,5.0,5.0,1.0,3.6315786142474957
4591,3.0,5.0,4.0,5.0,5.0,2.0,3.631578725781258
4592,3.0,5.0,4.0,5.0,5.0,3.0,3.6666666682828906
4593,3.0,5.0,4.0,5.0,5.0,4.0,3.934210528011547
4594,3.0,5.0,4.0,5.0,5.0,5.0,4.0392156871128
4595,3.0,5.0,5.0,1.0,1.0,1.0,1.5652174424049277
4596,3.0,5.0,5.0,1.0,2.0,1.0,2.0000000126941204
4597,3.0,5.0,5.0,1.0,2.0,2.0,2.033333377033284
4598,3.0,5.0,5.0,1.0,3.0,2.0,2.800000049359436
4599,3.0,5.0,5.0,1.0,4.0,2.0,2.8000000618330043
4600,3.0,5.0,5.0,1.0,4.0,3.0,3.000000062660844
4601,3.0,5.0,5.0,1.0,4.0,4.0,3.0000000751460534
4602,3.0,5.0,5.0,1.0,5.0,3.0,3.041666631961908
4603,3.0,5.0,5.0,1.0,5.0,5.0,3.6000000376211525
4604,3.0,5.0,5.0,2.0,1.0,3.0,2.6075949938850496
4605,3.0,5.0,5.0,2.0,2.0,2.0,2.578947363420415
4606,3.0,5.0,5.0,2.0,2.0,3.0,3.000000038302273
4607,3.0,5.0,5.0,2.0,3.0,2.0,2.800000026700748
4608,3.0,5.0,5.0,2.0,3.0,3.0,3.024999997304371
4609,3.0,5.0,5.0,2.0,3.0,4.0,3.0952381160530456
4610,3.0,5.0,5.0,2.0,4.0,3.0,3.025000009570561
4611,3.0,5.0,5.0,2.0,4.0,4.0,3.5714285964674692
4612,3.0,5.0,5.0,2.0,4.0,5.0,3.8181818508716105
4613,3.0,5.0,5.0,2.0,5.0,3.0,3.5178571709356263
4614,3.0,5.0,5.0,2.0,5.0,4.0,3.571428603311491
4615,3.0,5.0,5.0,2.0,5.0,5.0,3.818181877656388
4616,3.0,5.0,5.0,3.0,1.0,2.0,2.571428614210834
4617,3.0,5.0,5.0,3.0,1.0,3.0,2.8181818252790616
4618,3.0,5.0,5.0,3.0,2.0,2.0,3.0000000151907322
4619,3.0,5.0,5.0,3.0,2.0,3.0,3.434782618094388
4620,3.0,5.0,5.0,3.0,2.0,5.0,3.6666666961759806
4621,3.0,5.0,5.0,3.0,3.0,2.0,3.0000000394820923
4622,3.0,5.0,5.0,3.0,3.0,3.0,3.4347826153550813
4623,3.0,5.0,5.0,3.0,3.0,4.0,3.66666670296625
4624,3.0,5.0,5.0,3.0,3.0,5.0,3.6666667166809956
4625,3.0,5.0,5.0,3.0,4.0,2.0,3.000000035501342
4626,3.0,5.0,5.0,3.0,4.0,3.0,3.5178571527209925
4627,3.0,5.0,5.0,3.0,4.0,4.0,3.722741456011937
4628,3.0,5.0,5.0,3.0,4.0,5.0,3.857142868761192
4629,3.0,5.0,5.0,3.0,5.0,2.0,3.0000000434648757
4630,3.0,5.0,5.0,3.0,5.0,3.0,3.517857158054402
4631,3.0,5.0,5.0,3.0,5.0,4.0,3.818181825588272
4632,3.0,5.0,5.0,3.0,5.0,5.0,3.9729729823924647
4633,3.0,5.0,5.0,4.0,1.0,2.0,2.88135595694807
4634,3.0,5.0,5.0,4.0,1.0,3.0,3.2500000116204006
4635,3.0,5.0,5.0,4.0,2.0,2.0,3.0000000818306067
4636,3.0,5.0,5.0,4.0,2.0,3.0,3.4347826231829974
4637,3.0,5.0,5.0,4.0,2.0,4.0,3.78947371399496
4638,3.0,5.0,5.0,4.0,2.0,5.0,3.789473712383453
4639,3.0,5.0,5.0,4.0,3.0,2.0,3.461538516631711
4640,3.0,5.0,5.0,4.0,3.0,3.0,3.5078125600701533
4641,3.0,5.0,5.0,4.0,3.0,4.0,3.7901234430291675
4642,3.0,5.0,5.0,4.0,3.0,5.0,4.138888884976505
4643,3.0,5.0,5.0,4.0,4.0,3.0,3.7272727299995787
4644,3.0,5.0,5.0,4.0,4.0,4.0,3.8607954788777463
4645,3.0,5.0,5.0,4.0,4.0,5.0,4.185185189184601
4646,3.0,5.0,5.0,4.0,5.0,2.0,3.4615384730725585
4647,3.0,5.0,5.0,4.0,5.0,3.0,3.7692307746137956
4648,3.0,5.0,5.0,4.0,5.0,4.0,4.000000002345037
4649,3.0,5.0,5.0,4.0,5.0,5.0,4.221374059123565
4650,3.0,5.0,5.0,5.0,1.0,2.0,3.0000000476965165
4651,3.0,5.0,5.0,5.0,1.0,3.0,3.2500000418861457
4652,3.0,5.0,5.0,5.0,1.0,4.0,3.400000018532641
4653,3.0,5.0,5.0,5.0,1.0,5.0,3.500000004257158
4654,3.0,5.0,5.0,5.0,2.0,3.0,3.4347826568853312
4655,3.0,5.0,5.0,5.0,2.0,4.0,3.789473718701379
4656,3.0,5.0,5.0,5.0,2.0,5.0,3.7894737231594515
4657,3.0,5.0,5.0,5.0,3.0,2.0,3.4615385753766734
4658,3.0,5.0,5.0,5.0,3.0,3.0,3.625000008843445
4659,3.0,5.0,5.0,5.0,3.0,4.0,3.7901234707584424
4660,3.0,5.0,5.0,5.0,3.0,5.0,4.1388889027077065
4661,3.0,5.0,5.0,5.0,4.0,2.0,3.461538556328103
4662,3.0,5.0,5.0,5.0,4.0,3.0,3.843749993947577
4663,3.0,5.0,5.0,5.0,4.0,4.0,4.083333335916285
4664,3.0,5.0,5.0,5.0,4.0,5.0,4.236363638675626
4665,3.0,5.0,5.0,5.0,5.0,2.0,3.6315788224804773
4666,3.0,5.0,5.0,5.0,5.0,3.0,3.8437500200059866
4667,3.0,5.0,5.0,5.0,5.0,4.0,4.13461538697542
4668,3.0,5.0,5.0,5.0,5.0,5.0,4.2785515328043795
4669,4.0,1.0,1.0,1.0,1.0,1.0,1.1628647377156343
4670,4.0,1.0,1.0,1.0,1.0,3.0,1.6388888163028177
4671,4.0,1.0,1.0,1.0,2.0,1.0,1.2403102031957018
4672,4.0,1.0,1.0,1.0,2.0,2.0,1.2403106579009413
4673,4.0,1.0,1.0,1.0,3.0,1.0,1.240309563741171
4674,4.0,1.0,1.0,1.0,3.0,2.0,1.735955242233515
4675,4.0,1.0,1.0,2.0,1.0,1.0,1.20930266187842
4676,4.0,1.0,1.0,2.0,1.0,2.0,1.2093024211326093
4677,4.0,1.0,1.0,2.0,2.0,2.0,1.5116281545031396
4678,4.0,1.0,1.0,2.0,3.0,1.0,1.333335154557702
4679,4.0,1.0,1.0,2.0,3.0,2.0,1.7359552538576828
4680,4.0,1.0,1.0,2.0,4.0,3.0,2.060605591888853
4681,4.0,1.0,1.0,3.0,1.0,2.0,1.4999996524833599
4682,4.0,1.0,1.0,3.0,2.0,1.0,1.6470536063320471
4683,4.0,1.0,1.0,3.0,2.0,2.0,1.735955420369652
4684,4.0,1.0,1.0,3.0,3.0,2.0,1.7359552664965694
4685,4.0,1.0,1.0,3.0,3.0,3.0,1.7499998603934073
4686,4.0,1.0,1.0,3.0,4.0,2.0,1.7359549145488606
4687,4.0,1.0,1.0,3.0,4.0,4.0,2.060605977419144
4688,4.0,1.0,1.0,3.0,5.0,3.0,2.1904762126881536
4689,4.0,1.0,1.0,4.0,1.0,1.0,1.438095418412003
4690,4.0,1.0,1.0,4.0,1.0,2.0,1.638888996953784
4691,4.0,1.0,1.0,4.0,1.0,3.0,1.6388888280101161
4692,4.0,1.0,1.0,4.0,1.0,4.0,1.6388889058424752
4693,4.0,1.0,1.0,4.0,3.0,3.0,1.749999933049154
4694,4.0,1.0,1.0,4.0,3.0,4.0,1.9999996991822218
4695,4.0,1.0,1.0,4.0,4.0,4.0,2.060606060233468
4696,4.0,1.0,1.0,5.0,1.0,2.0,1.6410262600546837
4697,4.0,1.0,1.0,5.0,2.0,5.0,2.0000005201111537
4698,4.0,1.0,1.0,5.0,5.0,5.0,2.1904764834582062
4699,4.0,1.0,2.0,1.0,1.0,1.0,1.4380952369383946
4700,4.0,1.0,2.0,1.0,1.0,3.0,1.6388889060577856
4701,4.0,1.0,2.0,1.0,2.0,1.0,1.583333339660952
4702,4.0,1.0,2.0,1.0,3.0,1.0,1.583333489048076
4703,4.0,1.0,2.0,1.0,3.0,2.0,2.000000004244968
4704,4.0,1.0,2.0,2.0,1.0,3.0,1.7619047555017022
4705,4.0,1.0,2.0,2.0,2.0,1.0,1.8275864610646084
4706,4.0,1.0,2.0,2.0,2.0,2.0,1.8275862839620347
4707,4.0,1.0,2.0,2.0,2.0,3.0,2.000000013779703
4708,4.0,1.0,2.0,3.0,1.0,3.0,1.8235293028477135
4709,4.0,1.0,2.0,3.0,2.0,1.0,2.000000705168784
4710,4.0,1.0,2.0,3.0,2.0,2.0,2.1896550057193247
4711,4.0,1.0,2.0,3.0,2.0,3.0,2.1896550468138996
4712,4.0,1.0,2.0,3.0,3.0,2.0,2.189655212894322
4713,4.0,1.0,2.0,3.0,3.0,3.0,2.1896551683403747
4714,4.0,1.0,2.0,3.0,3.0,4.0,2.1896552292227676
4715,4.0,1.0,2.0,3.0,4.0,3.0,2.6470588410770204
4716,4.0,1.0,2.0,3.0,5.0,4.0,2.9062499136499604
4717,4.0,1.0,2.0,3.0,5.0,5.0,2.9062501402135497
4718,4.0,1.0,2.0,4.0,1.0,1.0,1.438094921224237
4719,4.0,1.0,2.0,4.0,1.0,3.0,1.9999999496034104
4720,4.0,1.0,2.0,4.0,1.0,4.0,2.0000000223415872
4721,4.0,1.0,2.0,4.0,2.0,2.0,2.1896552096791386
4722,4.0,1.0,2.0,4.0,2.0,3.0,2.18965507173916
4723,4.0,1.0,2.0,4.0,2.0,5.0,2.499999869131785
4724,4.0,1.0,2.0,4.0,3.0,1.0,1.9999992208943191
4725,4.0,1.0,2.0,4.0,3.0,3.0,2.5000000156993147
4726,4.0,1.0,2.0,4.0,3.0,4.0,2.4999999621522577
4727,4.0,1.0,2.0,4.0,4.0,4.0,2.6666667169186806
4728,4.0,1.0,2.0,4.0,5.0,3.0,2.9062497210521325
4729,4.0,1.0,2.0,5.0,1.0,2.0,1.999999930639415
4730,4.0,1.0,2.0,5.0,3.0,3.0,2.5000001160161816
4731,4.0,1.0,2.0,5.0,3.0,5.0,2.4999999898897367
4732,4.0,1.0,2.0,5.0,4.0,4.0,2.666666571419255
4733,4.0,1.0,2.0,5.0,5.0,2.0,2.9999998552195093
4734,4.0,1.0,3.0,1.0,1.0,1.0,1.4380951681158733
4735,4.0,1.0,3.0,1.0,2.0,1.0,1.5833333368276394
4736,4.0,1.0,3.0,1.0,3.0,3.0,2.3846153557239584
4737,4.0,1.0,3.0,1.0,3.0,4.0,2.576923073444296
4738,4.0,1.0,3.0,1.0,4.0,1.0,1.99999924898002
4739,4.0,1.0,3.0,2.0,1.0,1.0,1.7619048285357417
4740,4.0,1.0,3.0,2.0,1.0,2.0,1.7619048865732867
4741,4.0,1.0,3.0,2.0,1.0,3.0,1.7619048050176493
4742,4.0,1.0,3.0,2.0,2.0,2.0,2.1428571269091052
4743,4.0,1.0,3.0,2.0,2.0,3.0,2.1428571684935065
4744,4.0,1.0,3.0,2.0,3.0,3.0,2.3846154293073742
4745,4.0,1.0,3.0,2.0,4.0,2.0,2.2083332394495074
4746,4.0,1.0,3.0,3.0,1.0,1.0,1.9999999705773084
4747,4.0,1.0,3.0,3.0,1.0,2.0,1.9999999069515193
4748,4.0,1.0,3.0,3.0,1.0,4.0,2.6666667232469448
4749,4.0,1.0,3.0,3.0,2.0,2.0,2.5000000025328606
4750,4.0,1.0,3.0,3.0,2.0,3.0,2.733333280335613
4751,4.0,1.0,3.0,3.0,3.0,3.0,2.8947368688080823
4752,4.0,1.0,3.0,3.0,3.0,4.0,2.8947369201129036
4753,4.0,1.0,3.0,3.0,4.0,1.0,2.5000001904349065
4754,4.0,1.0,3.0,3.0,4.0,2.0,2.500000025758416
4755,4.0,1.0,3.0,3.0,4.0,3.0,2.9655170618214677
4756,4.0,1.0,3.0,3.0,5.0,2.0,2.965516996150656
4757,4.0,1.0,3.0,4.0,1.0,1.0,2.09999994631289
4758,4.0,1.0,3.0,4.0,1.0,2.0,2.100000110255764
4759,4.0,1.0,3.0,4.0,1.0,3.0,2.5714285317276744
4760,4.0,1.0,3.0,4.0,1.0,4.0,2.777777778729683
4761,4.0,1.0,3.0,4.0,2.0,2.0,2.5263157208302935
4762,4.0,1.0,3.0,4.0,2.0,3.0,2.7333333992749136
4763,4.0,1.0,3.0,4.0,2.0,4.0,2.7777777583057723
4764,4.0,1.0,3.0,4.0,3.0,2.0,2.526315840489194
4765,4.0,1.0,3.0,4.0,3.0,3.0,2.894736863163263
4766,4.0,1.0,3.0,4.0,3.0,4.0,3.000000024781889
4767,4.0,1.0,3.0,4.0,4.0,2.0,2.9655170765778833
4768,4.0,1.0,3.0,4.0,4.0,3.0,2.965517129994624
4769,4.0,1.0,3.0,4.0,4.0,4.0,3.2000000047953208
4770,4.0,1.0,3.0,4.0,5.0,3.0,2.9655171377027263
4771,4.0,1.0,3.0,4.0,5.0,5.0,3.2000000589347732
4772,4.0,1.0,3.0,5.0,1.0,2.0,2.666666916576201
4773,4.0,1.0,3.0,5.0,1.0,3.0,2.7333332689837886
4774,4.0,1.0,3.0,5.0,2.0,3.0,2.7333333876374075
4775,4.0,1.0,3.0,5.0,2.0,5.0,3.000000082080464
4776,4.0,1.0,3.0,5.0,3.0,1.0,2.7291669466003685
4777,4.0,1.0,3.0,5.0,3.0,3.0,2.8947369543381387
4778,4.0,1.0,3.0,5.0,3.0,5.0,3.000000166982122
4779,4.0,1.0,3.0,5.0,4.0,4.0,3.2500000106746305
4780,4.0,1.0,3.0,5.0,4.0,5.0,3.4545454617816165
4781,4.0,1.0,3.0,5.0,5.0,2.0,3.00000021246024
4782,4.0,1.0,3.0,5.0,5.0,4.0,3.2500000292144957
4783,4.0,1.0,4.0,1.0,1.0,3.0,1.6388890303748798
4784,4.0,1.0,4.0,1.0,2.0,2.0,2.00000009083437
4785,4.0,1.0,4.0,2.0,1.0,3.0,1.999999994308378
4786,4.0,1.0,4.0,2.0,4.0,3.0,2.38461545990701
4787,4.0,1.0,4.0,3.0,2.0,3.0,2.7333330963742046
4788,4.0,1.0,4.0,3.0,3.0,2.0,2.5000000145524894
4789,4.0,1.0,4.0,3.0,3.0,3.0,2.9655172154678113
4790,4.0,1.0,4.0,3.0,3.0,4.0,3.33333339345947
4791,4.0,1.0,4.0,4.0,1.0,1.0,2.0999999169555643
4792,4.0,1.0,4.0,4.0,1.0,4.0,2.777777787244136
4793,4.0,1.0,4.0,4.0,2.0,3.0,2.733333244216621
4794,4.0,1.0,4.0,4.0,2.0,4.0,3.00000004634206
4795,4.0,1.0,4.0,4.0,3.0,4.0,3.600000099739576
4796,4.0,1.0,4.0,4.0,4.0,3.0,2.9655172007490727
4797,4.0,1.0,4.0,4.0,4.0,4.0,3.6000000685466427
4798,4.0,1.0,4.0,5.0,1.0,3.0,2.7333332440186138
4799,4.0,1.0,4.0,5.0,2.0,4.0,3.000000046666942
4800,4.0,1.0,4.0,5.0,3.0,4.0,3.666666859835075
4801,4.0,1.0,4.0,5.0,4.0,3.0,2.9655173160136767
4802,4.0,1.0,4.0,5.0,4.0,4.0,3.846153862969892
4803,4.0,1.0,4.0,5.0,4.0,5.0,3.8461539150042756
4804,4.0,1.0,4.0,5.0,5.0,4.0,3.846153888077392
4805,4.0,1.0,4.0,5.0,5.0,5.0,3.8461539423366324
4806,4.0,1.0,5.0,3.0,3.0,1.0,2.2500001322162793
4807,4.0,1.0,5.0,3.0,4.0,4.0,3.600000113197494
4808,4.0,1.0,5.0,4.0,1.0,3.0,2.5714286892620053
4809,4.0,1.0,5.0,4.0,2.0,3.0,3.0000000065015047
4810,4.0,1.0,5.0,4.0,4.0,4.0,3.6000000872870097
4811,4.0,1.0,5.0,5.0,3.0,3.0,3.000000120388326
4812,4.0,1.0,5.0,5.0,3.0,4.0,3.6666666809115664
4813,4.0,1.0,5.0,5.0,5.0,5.0,4.000000035118549
4814,4.0,2.0,1.0,1.0,1.0,1.0,1.1628739134243111
4815,4.0,2.0,1.0,1.0,1.0,3.0,1.7359552192857965
4816,4.0,2.0,1.0,1.0,2.0,2.0,1.6718749339701493
4817,4.0,2.0,1.0,1.0,3.0,1.0,1.245033169107546
4818,4.0,2.0,1.0,1.0,3.0,2.0,1.735955168500835
4819,4.0,2.0,1.0,2.0,1.0,1.0,1.333333129743542
4820,4.0,2.0,1.0,2.0,1.0,2.0,1.671874999637731
4821,4.0,2.0,1.0,2.0,2.0,1.0,1.4285713964049427
4822,4.0,2.0,1.0,2.0,2.0,2.0,1.6718749117047247
4823,4.0,2.0,1.0,2.0,3.0,1.0,1.5714286989617023
4824,4.0,2.0,1.0,2.0,3.0,2.0,1.7359551757230602
4825,4.0,2.0,1.0,2.0,3.0,3.0,2.0000000690545647
4826,4.0,2.0,1.0,3.0,1.0,1.0,1.3333335235078287
4827,4.0,2.0,1.0,3.0,1.0,2.0,1.735954951545248
4828,4.0,2.0,1.0,3.0,2.0,1.0,1.647053636941417
4829,4.0,2.0,1.0,3.0,2.0,2.0,1.7359553824195517
4830,4.0,2.0,1.0,3.0,3.0,1.0,1.64705404450699
4831,4.0,2.0,1.0,3.0,3.0,2.0,1.8461536869621957
4832,4.0,2.0,1.0,3.0,3.0,3.0,2.199999984917845
4833,4.0,2.0,1.0,3.0,4.0,2.0,1.9999998510855221
4834,4.0,2.0,1.0,4.0,1.0,2.0,1.9333337396224326
4835,4.0,2.0,1.0,4.0,2.0,4.0,2.1428570874260684
4836,4.0,2.0,1.0,4.0,3.0,2.0,2.2000000808696294
4837,4.0,2.0,1.0,4.0,3.0,3.0,2.20000002404185
4838,4.0,2.0,1.0,4.0,4.0,1.0,1.999998996887221
